Datetime,Stat
2025-06-09 11:32:56,161.58666789438576
2025-06-09 11:33:05,161.4459294239059
2025-06-09 11:33:13,161.6731295408681
2025-06-09 11:33:21,161.52209734357893
2025-06-09 11:33:30,161.63453202415258
2025-06-09 11:33:38,161.69439801760018
2025-06-09 11:33:47,161.51555082108825
2025-06-09 11:33:55,161.34483891818672
2025-06-09 11:34:03,161.63015921320766
2025-06-09 11:34:12,161.8504544077441
2025-06-09 11:34:20,161.65920547954738
2025-06-09 11:34:29,161.26970818359405
2025-06-09 11:34:37,161.54078223649412
2025-06-09 11:34:45,161.61359273735434
2025-06-09 11:34:54,161.700569126755
2025-06-09 11:35:02,161.26694863848388
2025-06-09 11:35:11,161.78822284191847
2025-06-09 11:35:19,161.50831647776067
2025-06-09 11:35:27,161.75679567363113
2025-06-09 11:35:36,161.9814150063321
2025-06-09 11:35:44,161.883358403109
2025-06-09 11:35:53,161.8783983644098
2025-06-09 11:36:01,162.17066649813205
2025-06-09 11:36:09,162.2959314417094
2025-06-09 11:36:18,162.43610062077641
2025-06-09 11:36:26,162.33242371492088
2025-06-09 11:36:35,162.24160616938025
2025-06-09 11:36:43,162.64574203360826
2025-06-09 11:36:51,162.16365103796124
2025-06-09 11:37:00,162.44452396780252
2025-06-09 11:37:08,162.24165639653802
2025-06-09 11:37:16,162.3103502560407
2025-06-09 11:37:25,162.4671304980293
2025-06-09 11:37:33,162.15951564349234
2025-06-09 11:37:42,162.124545824714
2025-06-09 11:37:50,162.2657770132646
2025-06-09 11:37:58,162.0533312279731
2025-06-09 11:38:07,162.19179689325392
2025-06-09 11:38:15,161.93153388798237
2025-06-09 11:38:24,161.71157268621027
2025-06-09 11:38:32,161.7308701267466
2025-06-09 11:38:40,161.83052717428654
2025-06-09 11:38:49,161.59687496256083
2025-06-09 11:38:57,161.62797039654106
2025-06-09 11:39:06,161.49791993480176
2025-06-09 11:39:14,161.53480700403452
2025-06-09 11:39:22,161.41420963872224
2025-06-09 11:39:31,161.58246331941336
2025-06-09 11:39:39,161.3415841506794
